OG	Tcas	Dmel
OG0004068	TC003666	FBgn0034371
OG0007424	TC014806	FBgn0032473
OG0004405	TC009740	FBgn0013762
OG0002555	TC006776	FBgn0020618
OG0000364	TC012114,TC032080	FBgn0042135
OG0000117	TC030646	FBgn0264270,FBgn0024987,FBgn0038345
OG0007685	TC033900,TC030585	FBgn0000283
OG0002774	TC002423	FBgn0028538
OG0005705	TC031207	FBgn0003175
OG0000150	TC005562,TC034145,TC005388,TC015236,TC005389,TC034146	FBgn0013953
OG0000566	TC000443	FBgn0035455,FBgn0011217,FBgn0030386
OG0006834	TC011509	FBgn0036342
OG0000781	TC014574	FBgn0004066,FBgn0017556,FBgn0265606
OG0002547	TC004400	FBgn0011230
OG0004462	TC032225	FBgn0040751
OG0005160	TC032794	FBgn0011837
OG0007735	TC004023,TC032696	FBgn0259935
OG0002093	TC010317	FBgn0040336
OG0004342	TC009645	FBgn0034172
OG0001137	TC012132,TC012131	FBgn0003308
OG0003566	TC004457	FBgn0038934
OG0004341	TC033691	FBgn0034168
OG0005089	TC005341	FBgn0052423
OG0003717	TC009192	FBgn0039280
OG0003648	TC001033	FBgn0043884
OG0004221	TC033771	FBgn0000077
OG0005123	TC007205	FBgn0024182
OG0001088	TC031253	FBgn0051473,FBgn0051472
OG0000651	TC031238,TC034873	FBgn0034106,FBgn0001313
OG0002306	TC015385	FBgn0037138
OG0000687	TC014610	FBgn0052110,FBgn0027603
OG0006963	TC000231	FBgn0035998
OG0003471	TC030446	FBgn0002962
OG0007796	TC013799,TC033040	FBgn0020294
OG0003868	TC010121	FBgn0024841
OG0004737	TC014242	FBgn0004133
OG0002567	TC000458	FBgn0032005
OG0006847	TC011686	FBgn0036309
OG0003372	TC016288	FBgn0038428
OG0003755	TC002308	FBgn0000206
OG0003269	TC005733	FBgn0038205
OG0000114	TC001252	FBgn0261611
OG0004843	TC010174	FBgn0035028
OG0001152	TC007324	FBgn0036213,FBgn0038281
OG0003140	TC002305	FBgn0025879
OG0003698	TC011205	FBgn0027539
OG0005593	TC004501	FBgn0261641
OG0006821	TC032855	FBgn0036376
OG0006539	TC002365	FBgn0030890
OG0003361	TC015785	FBgn0027095
OG0004110	TC010563	FBgn0034259
OG0007663	TC014333,TC004785	FBgn0032229
OG0000597	TC010119	FBgn0039137
OG0006793	TC006888	FBgn0025776
OG0002605	TC005012	FBgn0000273
OG0003916	TC032122	FBgn0039771
OG0002211	TC005770	FBgn0031267
OG0004787	TC000925	FBgn0051481
OG0003671	TC011210	FBgn0000139
OG0007327	TC011791	FBgn0030749
OG0004122	TC015598	FBgn0029898
OG0000046	TC012387	FBgn0027795,FBgn0033963,FBgn0050357,FBgn0029703,FBgn0035380,FBgn0029660,FBgn0036325,FBgn0030684
OG0000692	TC033342,TC005665,TC016069	FBgn0040227
OG0006809	TC013165	FBgn0042630
OG0003090	TC030022	FBgn0012344
OG0007858	TC032738,TC032737	FBgn0083960
OG0004105	TC030750	FBgn0034269
OG0000140	TC004097,TC003157,TC012315,TC008585,TC001246,TC003311	FBgn0037630
OG0007795	TC014444	FBgn0031883
OG0005718	TC003334	FBgn0034795
OG0004601	TC001277	FBgn0033527
OG0000309	TC013598,TC011356	FBgn0033663
OG0001923	TC007193,TC005609	FBgn0000404
OG0005714	TC008728	FBgn0011211
OG0004981	TC004840	FBgn0020493
OG0006039	TC011021	FBgn0266674
OG0000982	TC009596	FBgn0031831,FBgn0031830
OG0007276	TC033184	FBgn0031314
OG0007078	TC013993	FBgn0020251
OG0003084	TC013325	FBgn0037700
OG0003432	TC009680	FBgn0286852
OG0002904	TC015698	FBgn0032782
OG0002299	TC002812	FBgn0037106
OG0003678	TC033750	FBgn0039205
OG0005095	TC002300	FBgn0064116
OG0007744	TC014310	FBgn0030486
OG0006879	TC004397	FBgn0004381
OG0002352	TC012037	FBgn0037383
OG0003787	TC032152	FBgn0004842
OG0005226	TC009559	FBgn0004643
OG0003584	TC034274	FBgn0038986
OG0007275	TC011353	FBgn0031312
OG0007993	TC006504,TC006505	FBgn0033108
OG0002316	TC016306	FBgn0000100
OG0004479	TC006549	FBgn0004638
OG0006680	TC007709	FBgn0042134
OG0005815	TC033825	FBgn0005636
OG0001643	TC012347	FBgn0261554
OG0006691	TC002912	FBgn0036754
OG0002580	TC011057	FBgn0026718
OG0004210	TC005594	FBgn0030091
OG0003816	TC006019	FBgn0039566
OG0004694	TC009984	FBgn0005648
OG0007048	TC032700	FBgn0035760
OG0000077	TC010999,TC009448,TC009363,TC009364,TC031449,TC009362,TC009365,TC011003	FBgn0013770
OG0003030	TC009034	FBgn0037578
OG0003040	TC006211	FBgn0051453
OG0003791	TC031249	FBgn0039490
OG0000858	TC008062,TC008064	FBgn0004567,FBgn0003430
OG0007879	TC015098,TC005650	FBgn0288834
OG0002663	TC005715	FBgn0027491
OG0006499	TC013254	FBgn0030792
OG0000612	TC011517	FBgn0039739,FBgn0030136,FBgn0085211
OG0001770	TC013090	FBgn0266521
OG0002174	TC007935	FBgn0029837
OG0002770	TC032268	FBgn0032518
OG0002994	TC012823	FBgn0037430
OG0003237	TC006227	FBgn0041711
OG0006810	TC000754	FBgn0043550
OG0005334	TC005895	FBgn0086347
OG0004828	TC010336	FBgn0029941
OG0004385	TC007325	FBgn0034085
OG0004882	TC001002	FBgn0029719
OG0006800	TC003141	FBgn0036451
OG0002401	TC015659	FBgn0037279
OG0004892	TC000961	FBgn0039532
OG0003809	TC031185	FBgn0027492
OG0000209	TC033166	FBgn0037837,FBgn0030725,FBgn0030721
OG0005384	TC012775	FBgn0086916
OG0007666	TC032177,TC032176	FBgn0085433
OG0005072	TC013347	FBgn0002887
OG0006426	TC014209	FBgn0030612
OG0001561	TC032223,TC032224	FBgn0085345
OG0001604	TC034735	FBgn0259241
OG0006761	TC015890	FBgn0036536
OG0005204	TC006727	FBgn0053978
OG0006658	TC034280	FBgn0036850
OG0007919	TC006463,TC004026,TC004027	FBgn0035781,FBgn0035779,FBgn0035780
OG0008023	TC011820	FBgn0086895
OG0003299	TC032293	FBgn0038296
OG0005741	TC013895	FBgn0010622
OG0005344	TC007304	FBgn0086378
OG0006876	TC009637	FBgn0036254
OG0006741	TC013314	FBgn0028399
OG0004885	TC034644	FBgn0025613
OG0006252	TC000759	FBgn0035464
OG0006183	TC011712	FBgn0035298
OG0001195	TC001642,TC011458	FBgn0038827
OG0005759	TC003553	FBgn0034897
OG0007642	TC011729,TC012754,TC011730	FBgn0000579
OG0003540	TC033787	FBgn0043012
OG0000473	TC014237	FBgn0036970,FBgn0262057,FBgn0036969
OG0002408	TC000838	FBgn0037250
OG0007163	TC004850	FBgn0031634
OG0006744	TC006139	FBgn0026061
OG0004720	TC008957	FBgn0033244
OG0002981	TC030595	FBgn0037489
OG0003661	TC001434	FBgn0039184
OG0006324	TC006760	FBgn0030269
OG0006602	TC005653	FBgn0036945
OG0007776	TC014068,TC034688,TC033067	FBgn0051410,FBgn0037783,FBgn0037782
OG0001328	TC000538	FBgn0025864
OG0001209	TC007410	FBgn0039075
OG0003846	TC001369	FBgn0039655
OG0005365	TC009621	FBgn0086686
OG0004907	TC015235	FBgn0031196
OG0000921	TC007562	FBgn0031283,FBgn0031284
OG0006335	TC002601	FBgn0001145
OG0005434	TC000374	FBgn0259215
OG0000305	TC011734	FBgn0020379
OG0005794	TC005658	FBgn0034942
OG0006857	TC014774	FBgn0020388
OG0003192	TC011119	FBgn0037955
OG0000792	TC008185	FBgn0264449
OG0001968	TC005343	FBgn0000227,FBgn0031434
OG0000548	TC002507	FBgn0010355
OG0002712	TC004653	FBgn0032399
OG0005180	TC012814	FBgn0031765
OG0004607	TC031393	FBgn0033500
OG0000011	TC008498,TC010082,TC010512,TC016088,TC000717,TC002687,TC006884,TC002753,TC005001,TC010218,TC010292	FBgn0028953
OG0001413	TC009481,TC000125	FBgn0033349
OG0007151	TC003526	FBgn0014395
OG0002121	TC002627	FBgn0029685
OG0007279	TC010418	FBgn0031321
OG0005820	TC015946	FBgn0041582
OG0006767	TC010827	FBgn0036538
OG0005543	TC014986	FBgn0261239
OG0005271	TC033876	FBgn0083984
OG0000288	TC010208	FBgn0028704
OG0002907	TC002993	FBgn0003346
OG0002630	TC008217	FBgn0032214
OG0002262	TC031756	FBgn0037014
OG0004888	TC003160	FBgn0052819
OG0002256	TC010377	FBgn0036987
OG0004000	TC011988	FBgn0014028
OG0001185	TC010767	FBgn0038693
OG0000169	TC014626	FBgn0263077
OG0001494	TC009896,TC008952	FBgn0000577
OG0004862	TC033645	FBgn0039117
OG0000462	TC000558,TC001014,TC031963	FBgn0029791
OG0002557	TC003757	FBgn0031997
OG0003877	TC003763	FBgn0039704
OG0007457	TC006907,TC003914	FBgn0035348
OG0004277	TC008842	FBgn0050390
OG0004721	TC002361	FBgn0050380
OG0003284	TC005551	FBgn0025808
OG0002033	TC008201	FBgn0028550
OG0000179	TC011221,TC015696,TC014988,TC015391,TC011264,TC033427	FBgn0036235
OG0003666	TC007276	FBgn0028471
OG0006394	TC013321	FBgn0030437
OG0007774	TC013808	FBgn0035873
OG0007926	TC001849,TC031933	FBgn0038589
OG0004692	TC001709	FBgn0033259
OG0006265	TC007236	FBgn0040696
OG0007130	TC003825	FBgn0015379
OG0006137	TC031476	FBgn0010246
OG0004958	TC014519	FBgn0031657
OG0003491	TC015071	FBgn0038763
OG0005442	TC015384	FBgn0259482
OG0002189	TC007344	FBgn0026015
OG0004539	TC007744	FBgn0010621
OG0006384	TC014197	FBgn0052647
OG0001996	TC008136	FBgn0000316
OG0002374	TC008832	FBgn0027951
OG0006620	TC010475	FBgn0013303
OG0006941	TC002736	FBgn0036052
OG0002451	TC013395	FBgn0031710
OG0001287	TC013830	FBgn0029131,FBgn0040491
OG0003200	TC014624	FBgn0082831
OG0005203	TC014898	FBgn0053977
OG0007873	TC006244,TC034005	FBgn0027589
OG0004563	TC033884	FBgn0003382
OG0005370	TC030745	FBgn0086698
OG0000780	TC030007	FBgn0035023
OG0006315	TC006159	FBgn0030257
OG0001802	TC010529	FBgn0035282
OG0007840	TC034433,TC034434,TC035053	FBgn0266111
OG0003721	TC012992	FBgn0039261
OG0000389	TC006284,TC034823,TC034824	FBgn0025837,FBgn0030932
OG0002807	TC015498	FBgn0028903
OG0005757	TC004871	FBgn0034893
OG0000714	TC009024	FBgn0020279
OG0003703	TC016220	FBgn0039219
OG0002180	TC015317	FBgn0029861
OG0002310	TC006213	FBgn0037109
OG0007235	TC004297	FBgn0031461
OG0007352	TC033411	FBgn0261671
OG0007223	TC011773	FBgn0031496
OG0004604	TC000506	FBgn0033526
OG0006258	TC012785	FBgn0004910
OG0004603	TC009885	FBgn0033528
OG0007492	TC014708	FBgn0030505
OG0003197	TC006676	FBgn0037978
OG0004164	TC006673	FBgn0003447
OG0005519	TC004499	FBgn0260964
OG0005024	TC033312	FBgn0027375
OG0007339	TC031984,TC004523,TC004535	FBgn0051217
OG0001436	TC006642,TC006643	FBgn0003386
OG0003528	TC001773	FBgn0028468
OG0000725	TC000706	FBgn0053993,FBgn0035656,FBgn0052406
OG0006125	TC013357	FBgn0285910
OG0003999	TC006282	FBgn0033081
OG0002881	TC009836	FBgn0032724
OG0003961	TC008784	FBgn0000559
OG0005604	TC015944	FBgn0261786
OG0001708	TC006203	FBgn0050421
OG0007844	TC011100	FBgn0030833
OG0006140	TC002911	FBgn0011204
OG0000819	TC034900	FBgn0035533
OG0003462	TC002945	FBgn0038676
OG0006856	TC004029	FBgn0004926
OG0006236	TC003449	FBgn0035435
OG0004568	TC010345	FBgn0001276
OG0007149	TC007802	FBgn0031100
OG0000523	TC014627	FBgn0032615,FBgn0032614,FBgn0051810
OG0007509	TC011318,TC011320	FBgn0038139
OG0006410	TC013882	FBgn0030530
OG0003542	TC030548	FBgn0038871
OG0005524	TC000968	FBgn0260987
OG0003354	TC006499	FBgn0020407
OG0005895	TC010322	FBgn0035162
OG0004638	TC034004	FBgn0033447
OG0002724	TC006599	FBgn0032421
OG0000593	TC033356,TC005716,TC006219	FBgn0039008
OG0000645	TC009970	FBgn0034731
OG0001775	TC010923	FBgn0267376
OG0004021	TC009456	FBgn0028622
OG0005850	TC001606	FBgn0035087
OG0004035	TC006192	FBgn0034490
OG0000038	TC034254,TC031246,TC009724,TC034252,TC012153,TC011212,TC031354,TC011211,TC009725,TC003022	FBgn0051126
OG0006013	TC013937	FBgn0266284
OG0002884	TC013080	FBgn0032741
OG0002561	TC008035	FBgn0032018
OG0003273	TC015766	FBgn0011474
OG0007771	TC010428	FBgn0004924
OG0007216	TC007625	FBgn0031488
OG0000872	TC032798	FBgn0015268,FBgn0040345
OG0007824	TC032586,TC010353,TC032585	FBgn0035815
OG0004057	TC006628	FBgn0034418
OG0006507	TC007943	FBgn0030787
OG0007640	TC002948,TC002884	FBgn0028325
OG0004951	TC015853	FBgn0041150
OG0006283	TC001708	FBgn0035504
OG0006471	TC007602	FBgn0065035
OG0000963	TC008220	FBgn0037270,FBgn0033069
OG0003003	TC003817	FBgn0024909
OG0000273	TC004145	FBgn0029152,FBgn0030577,FBgn0036809,FBgn0030578
OG0004554	TC032238	FBgn0062449
OG0003103	TC011784	FBgn0037708
OG0000350	TC014226	FBgn0019968
OG0005529	TC007833	FBgn0261020
OG0002074	TC007308	FBgn0003048
OG0000031	TC031099,TC009482	FBgn0010042,FBgn0010039,FBgn0042206,FBgn0010043,FBgn0038020,FBgn0010040,FBgn0010038,FBgn0010041,FBgn0001149,FBgn0010044
OG0000222	TC011281,TC000463	FBgn0036153,FBgn0034175,FBgn0034176,FBgn0050462
OG0007112	TC016322	FBgn0035624
OG0007478	TC011073	FBgn0000212
OG0004646	TC002497	FBgn0050340
OG0003107	TC008963	FBgn0005777
OG0006106	TC012909	FBgn0283682
OG0003629	TC004060	FBgn0039136
OG0005105	TC013202	FBgn0029891
OG0004116	TC001108	FBgn0034246
OG0007080	TC003028	FBgn0035708
OG0000701	TC015220	FBgn0035571,FBgn0035608,FBgn0024807
OG0001290	TC010120,TC013669	FBgn0042083
OG0005780	TC008922	FBgn0034957
OG0005015	TC013218	FBgn0016917
OG0004853	TC013646	FBgn0039915
OG0006342	TC004420	FBgn0030321
OG0003071	TC015205	FBgn0026380
OG0007171	TC007987	FBgn0031601
OG0003141	TC010182	FBgn0037815
OG0003171	TC012999	FBgn0037899
OG0005497	TC032124	FBgn0260793
OG0006171	TC003093	FBgn0035249
OG0004157	TC004963	FBgn0029955
OG0001679	TC005951,TC005774	FBgn0263027
OG0001847	TC014214	FBgn0040285
OG0003023	TC011336	FBgn0010433
OG0004209	TC012117	FBgn0030089
OG0007310	TC000305,TC001253	FBgn0267363
OG0002910	TC031204	FBgn0053116
OG0006396	TC030948	FBgn0030466
OG0000547	TC003504,TC002966	FBgn0037483,FBgn0085212
OG0007336	TC005209,TC015874,TC008559,TC004100,TC002583	FBgn0053859,FBgn0053853,FBgn0053856
OG0006509	TC002983	FBgn0030812
OG0000554	TC005616,TC005615	FBgn0027610,FBgn0037668
OG0004471	TC031811	FBgn0033869
OG0003873	TC009619	FBgn0039690
OG0004914	TC012411	FBgn0033017
OG0001356	TC007765	FBgn0031456,FBgn0034205
OG0005793	TC003869	FBgn0034945
OG0000010	TC002157,TC010697,TC031656	FBgn0037844
OG0005891	TC008966	FBgn0028999
OG0002013	TC009348	FBgn0026879
OG0001617	TC009795,TC013089	FBgn0260431
OG0004569	TC010175	FBgn0033624
OG0000280	TC011866	FBgn0031430,FBgn0031721,FBgn0031720,FBgn0038122
OG0001859	TC031960	FBgn0004598
OG0001207	TC006754	FBgn0004395
OG0002942	TC031157	FBgn0014859
OG0000129	TC014065	FBgn0029123
OG0007309	TC031036	FBgn0001216
OG0004013	TC009994	FBgn0034537
OG0006169	TC012708	FBgn0026372
OG0003256	TC003483	FBgn0038165
OG0005862	TC007083	FBgn0035104
OG0003410	TC013489	FBgn0038515
OG0004666	TC010650	FBgn0033375
OG0003523	TC013647	FBgn0038828
OG0004280	TC013622	FBgn0034590
OG0004477	TC005006	FBgn0014877
OG0001667	TC001759	FBgn0262562
OG0007863	TC002904,TC003497,TC031137	FBgn0030465
OG0003287	TC012655	FBgn0038244
OG0001367	TC034173	FBgn0050089
OG0003026	TC010041	FBgn0004908
OG0005002	TC014098	FBgn0023416
OG0000962	TC013927	FBgn0004913
OG0007000	TC033699	FBgn0024236
OG0007191	TC008520	FBgn0051957
OG0002227	TC030942	FBgn0024352
OG0006755	TC002136	FBgn0036579
OG0005400	TC000749	FBgn0250789
OG0005289	TC002585	FBgn0287209
OG0005754	TC033706	FBgn0050185
OG0000718	TC016229	FBgn0031108,FBgn0083167,FBgn0040651
OG0007446	TC031577	FBgn0085376
OG0004015	TC033800	FBgn0034543
OG0003429	TC010925	FBgn0038609
OG0003338	TC004747	FBgn0051183
OG0006112	TC031771	FBgn0284245
OG0007230	TC032761	FBgn0051690
OG0004876	TC001712	FBgn0030559
OG0005247	TC034430	FBgn0000384
OG0004443	TC013365	FBgn0010638
OG0006015	TC005603	FBgn0266369
OG0003360	TC005066	FBgn0038400
OG0004608	TC003187	FBgn0033507
OG0002402	TC004734	FBgn0037280
OG0004483	TC004619	FBgn0053138
OG0006438	TC003673	FBgn0030630
OG0004272	TC015879	FBgn0034622
OG0003021	TC009845	FBgn0037533
OG0005109	TC030689	FBgn0061362
OG0001854	TC015342,TC014467	FBgn0025809
OG0003911	TC012801	FBgn0039765
OG0003548	TC005074	FBgn0011766
OG0003641	TC032021	FBgn0026576
OG0001861	TC007574,TC008282	FBgn0030789
OG0004444	TC005649	FBgn0033948
OG0004152	TC015415	FBgn0025549
OG0002607	TC014680	FBgn0028479
OG0006910	TC031638	FBgn0036133
OG0006967	TC002763	FBgn0004379
OG0003259	TC002087	FBgn0016672
OG0004614	TC008256	FBgn0286783
OG0002830	TC031288	FBgn0032600
OG0005274	TC007751	FBgn0016976
OG0004994	TC006172	FBgn0033807
OG0006133	TC032355	FBgn0285951
OG0000877	TC006048	FBgn0289578,FBgn0032754
OG0005881	TC006198	FBgn0035149
OG0005795	TC016219	FBgn0034940
OG0004651	TC007723	FBgn0010220
OG0001279	TC009201,TC014374	FBgn0019990
OG0002857	TC013804	FBgn0000120
OG0001874	TC010858,TC008430	FBgn0031011
OG0002572	TC034675	FBgn0032036
OG0002686	TC009435	FBgn0053129
OG0000684	TC005921	FBgn0033174,FBgn0052591,FBgn0260459
OG0002087	TC000529	FBgn0004655
OG0003990	TC011892	FBgn0033088
OG0005702	TC009532	FBgn0034733
OG0002414	TC012072	FBgn0052944
OG0005778	TC002887	FBgn0002791
OG0003336	TC014283	FBgn0026616
OG0000964	TC012170,TC012171	FBgn0037235
OG0001686	TC013190	FBgn0263220
OG0000894	TC011317	FBgn0029666
OG0002508	TC003148	FBgn0031875
OG0003711	TC000418	FBgn0039266
OG0007192	TC007815	FBgn0031573
OG0006917	TC009211	FBgn0036126
OG0006977	TC031187	FBgn0035965
OG0005399	TC007173	FBgn0250788
OG0001717	TC034520	FBgn0001316
OG0000916	TC011857,TC034423	FBgn0014031
OG0000248	TC003876	FBgn0263132
OG0000467	TC013541	FBgn0031257
OG0005293	TC014894	FBgn0040020
OG0000639	TC003024	FBgn0030174
OG0001363	TC012507	FBgn0034091
OG0003264	TC012105	FBgn0038206
OG0002833	TC013060	FBgn0051739
OG0005896	TC003408	FBgn0035181
OG0006341	TC003812	FBgn0002948
OG0000528	TC012011	FBgn0031596
OG0003349	TC001099	FBgn0038388
OG0003454	TC011644	FBgn0038652
OG0001438	TC033615	FBgn0038535
OG0003504	TC001087	FBgn0038816
OG0006958	TC010485	FBgn0288470
OG0005542	TC034425	FBgn0261119
OG0001358	TC034195	FBgn0024232
OG0001486	TC003354,TC003355	FBgn0004102
OG0001131	TC004861	FBgn0038039,FBgn0035970
OG0007345	TC014275	FBgn0266557
OG0000391	TC014350	FBgn0086680
OG0001063	TC008874	FBgn0005655,FBgn0032813
OG0002020	TC015364	FBgn0040346
OG0004247	TC007111	FBgn0052685
OG0005375	TC002499	FBgn0086711
OG0005768	TC002358	FBgn0034908
OG0003664	TC004294	FBgn0039188
OG0003764	TC011434	FBgn0051323
OG0006925	TC003167	FBgn0001179
OG0004402	TC012553	FBgn0034029
OG0003280	TC031367	FBgn0020299
OG0001431	TC004727	FBgn0019985
OG0004432	TC005757	FBgn0027783
OG0000089	TC015076	FBgn0036717,FBgn0031031,FBgn0030157,FBgn0262583,FBgn0032322,FBgn0029697,FBgn0040496
OG0002073	TC034705	FBgn0023549
OG0001730	TC006465	FBgn0263705
OG0003172	TC013174	FBgn0037895
OG0006914	TC031757	FBgn0036139
OG0003931	TC000873	FBgn0039836
OG0002680	TC000746	FBgn0032321
OG0002165	TC004716	FBgn0046687
OG0005704	TC012014	FBgn0034735
OG0002927	TC015484	FBgn0019686
OG0007568	TC010354,TC010362,TC010355	FBgn0035438
OG0002969	TC034695	FBgn0032940
OG0003050	TC010045	FBgn0037637
OG0006373	TC009730	FBgn0030403
OG0006409	TC013667	FBgn0027537
OG0000148	TC034613,TC000837,TC011697,TC016055,TC011696,TC014974	FBgn0039169
OG0006281	TC001706	FBgn0040697
OG0003028	TC002055	FBgn0037581
OG0004393	TC003270	FBgn0034057
OG0000933	TC034166	FBgn0003415
OG0006603	TC007934	FBgn0024814
OG0000807	TC031766	FBgn0030499,FBgn0283657
OG0000392	TC032751	FBgn0085424
OG0007069	TC001612	FBgn0001104
OG0006184	TC002531	FBgn0027547
OG0007092	TC002393	FBgn0035676
OG0005660	TC010675	FBgn0262717
OG0007849	TC034660,TC007258	FBgn0034860
OG0006955	TC007112	FBgn0052040
OG0003951	TC010455	FBgn0005632
OG0006423	TC008326	FBgn0000535
OG0004963	TC002391	FBgn0015834
OG0001320	TC031538,TC031637	FBgn0029995
OG0002750	TC005854	FBgn0032480
OG0000381	TC033179,TC033180	FBgn0033739
OG0005615	TC031002	FBgn0261858
OG0005222	TC007145	FBgn0010240
OG0006340	TC013211	FBgn0030311
OG0004022	TC009001	FBgn0034521
OG0004366	TC009172	FBgn0010611
OG0002474	TC014470	FBgn0029161
OG0004281	TC007431	FBgn0020312
OG0000343	TC010796	FBgn0010415
OG0000803	TC004380,TC006530,TC004884	FBgn0267385
OG0003496	TC000431	FBgn0038774
OG0002934	TC011684	FBgn0032857
OG0003741	TC033712	FBgn0039291
OG0001027	TC014029,TC033211	FBgn0051759
OG0007132	TC006024	FBgn0003423
OG0006937	TC011507	FBgn0036063
OG0006846	TC007585	FBgn0036314
OG0006785	TC002842	FBgn0036484
OG0002860	TC033075	FBgn0032682
OG0004421	TC009326	FBgn0033985
OG0005764	TC001377	FBgn0034879
OG0006444	TC000779	FBgn0030658
OG0006647	TC003540	FBgn0036862
OG0007578	TC003901,TC010668	FBgn0040384
OG0001881	TC004365	FBgn0031077
OG0004784	TC004761	FBgn0039937
OG0002396	TC014556	FBgn0010313
OG0002427	TC007703	FBgn0031676
OG0002068	TC003020	FBgn0028969
OG0005342	TC000328	FBgn0086370
OG0004143	TC012755	FBgn0029930
OG0001466	TC007928	FBgn0285947,FBgn0027494
OG0006213	TC001071	FBgn0040308
OG0001532	TC001239	FBgn0003366
OG0005732	TC005933	FBgn0034745
OG0002985	TC007136	FBgn0014863
OG0005920	TC006044	FBgn0263831
OG0003322	TC014008	FBgn0038318
OG0003445	TC009447	FBgn0038630
OG0007428	TC003627,TC031038	FBgn0004870,FBgn0025525
OG0004698	TC009548	FBgn0053087
OG0005678	TC009187	FBgn0263025
OG0006524	TC004292	FBgn0000617
OG0003495	TC032506	FBgn0038738
OG0004184	TC011106	FBgn0030007
OG0000529	TC002681	FBgn0032652
OG0002328	TC001923	FBgn0037202
OG0000090	TC004928	FBgn0005694
OG0006425	TC001945	FBgn0030605
OG0007788	TC006618,TC006619	FBgn0025833
OG0003312	TC011207	FBgn0038326
OG0005147	TC013430	FBgn0036685
OG0005804	TC005977	FBgn0034918
OG0001933	TC007008	FBgn0036020
OG0001924	TC000793	FBgn0036211
OG0005591	TC008222	FBgn0261617
OG0001373	TC001270	FBgn0001319
OG0003880	TC009197	FBgn0039723
OG0005940	TC032257	FBgn0264089
OG0005429	TC016291	FBgn0259200
OG0007741	TC011430,TC035016	FBgn0028509
OG0000661	TC006614	FBgn0053156
OG0003667	TC032227	FBgn0039175
OG0002184	TC011182	FBgn0014026
OG0000439	TC012581,TC012580,TC012579,TC031515	FBgn0026404
OG0006430	TC015712	FBgn0030598
OG0002144	TC014196	FBgn0029761
OG0006599	TC031023	FBgn0031066
OG0002201	TC010413	FBgn0002593
OG0004582	TC030625	FBgn0029134
OG0001259	TC003841	FBgn0019972,FBgn0010501
OG0006048	TC014541	FBgn0266918
OG0004139	TC007114	FBgn0029937
OG0003291	TC030621	FBgn0067628
OG0005340	TC003448	FBgn0086367
OG0005965	TC013831	FBgn0264810
OG0003441	TC001525	FBgn0038583
OG0007062	TC003672	FBgn0035753
OG0001366	TC013193	FBgn0010052,FBgn0034076
OG0006684	TC007092	FBgn0036773
OG0002673	TC012100	FBgn0015320
OG0003155	TC014056	FBgn0037855
OG0000095	TC030050	FBgn0024196,FBgn0028570,FBgn0263233,FBgn0028569,FBgn0032972,FBgn0035009,FBgn0034478
OG0004836	TC010591	FBgn0050159
OG0003557	TC012357	FBgn0038921
OG0007150	TC011911	FBgn0031183
OG0001743	TC031499	FBgn0264307
OG0002237	TC015986	FBgn0002121
OG0003644	TC002959	FBgn0026317
